YKK227gPpRn4_30.000_40.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y-6p32k2WUCs_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y-Zjgm_sZd10_0.000_4.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y-ikrSfqB0LU_0.000_3.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y26ubekDhG_Y_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y2xXpSgqrtDE_40.000_50.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y2xo20i_OZrM_80.000_90.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
Y3BcwNM72zcQ_10.000_20.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y44U-fF5rsjM_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Dog_s,Dog_e
Y4oQdHNxBFFY_20.000_30.000.wav	Speech_s,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_e
Y52Usv8FcO0w_30.000_40.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y5pNzHcUedVo_10.000_20.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y6PrBwQNpLvo_10.000_20.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
Y6aNA6pqmpd8_0.000_6.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y7fGU8SFid9E_130.000_140.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y9QEM0ThcgD4_20.000_30.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y9zWmlaj56pM_60.000_70.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YCvvvGRbF5mU_30.000_40.000.wav	Alarm_bell_ringing_s,Speech_s,Speech_e,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Dog_s,Dog_e,Speech_e,Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Dog_s,Dog_e,Dog_s,Dog_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YE8Yi41OgpWo_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
YEL3v64rTpG8_0.000_9.000.wav	Alarm_bell_ringing_s,Speech_s,Alarm_bell_ringing_e,Speech_e,Alarm_bell_ringing_s,Speech_s,Alarm_bell_ringing_e,Speech_e,Alarm_bell_ringing_s,Speech_s,Alarm_bell_ringing_e,Speech_e
YEenFsKjpsQc_200.000_210.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YEqCEkkd_c_I_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YHoBWL3qAnGU_350.000_360.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
YI-uouJ_Zsv4_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Speech_s,Speech_e
YI3kPmcHvMrg_30.000_40.000.wav	Alarm_bell_ringing_s,Dog_s,Alarm_bell_ringing_e,Dog_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Dog_s,Dog_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Dog_s,Dog_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YJ1EO9afbq4U_80.000_90.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YJ1Qv0p8QsR8_150.000_160.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YJQplKcC6Ejw_0.000_10.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YL7bzKI26Pek_190.000_200.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YL9_QOpRG8s8_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YLgf99OrWOVM_420.000_430.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
YMkF2nVQypFM_30.000_40.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YMsy4mmS1DYc_110.000_120.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Speech_s,Speech_e
YO8MSD706FEQ_230.000_240.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YP900eyYudeg_30.000_40.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YPpKpwTI1REQ_410.000_420.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YSgbfq9K3Lqs_30.000_40.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Speech_s,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_e
YTLs3b0dV8Ew_10.000_20.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YTgp484iUwEg_190.000_200.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YU10g6Ou2A58_10.000_20.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YUhrqWmzFf8A_60.000_70.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YUwqNcZ_b_Js_240.000_250.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YVVJOjfAY0ec_40.000_50.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YVXVuWhara_o_60.000_70.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YVafgccb1ubk_320.000_330.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Speech_s,Speech_e,Alarm_bell_ringing_e
YWmOE-cfIJe0_8.000_18.000.wav	Alarm_bell_ringing_s,Speech_s,Speech_e,Alarm_bell_ringing_e,Speech_s,Speech_e
YXiu_VGdKi4o_0.000_4.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e
YYTdVeMwwYkY_11.000_21.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YYaTkV4qCqQc_19.000_29.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YZFmyeuE40I8_500.000_510.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e,Speech_s,Speech_e
Y_CZzm6jUxbo_30.000_40.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y_KNIJQJ-CHA_30.000_40.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Y_YoIeZgxdAI_0.000_10.000.wav	Alarm_bell_ringing_s,Dog_s,Dog_e,Dog_s,Dog_e,Dog_s,Dog_e,Alarm_bell_ringing_e
YaCVJyp88tpM_150.000_160.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YabTPRP0_F-A_180.000_190.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
YaeEdZ2Pd7Mo_10.000_20.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
Yb2o_IFW-9HQ_2.000_12.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YbLe0AmKB8fY_560.000_570.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e
YbRUUPDD_nSQ_22.000_32.000.wav	Speech_s,Speech_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
Ybm0xs7iYwo4_60.000_70.000.wav	Speech_s,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_e
YeqlP9_HNy68_0.000_10.000.wav	Alarm_bell_ringing_s,Alarm_bell_ringing_e,Alarm_bell_ringing_s,Alarm_bell_ringing_e,Speech_s,Speech_e
